Data,Vidro,Qtde,Área (m2),Rendimento (%),dia,mes,ano,meta_forno,data2,dia_02
2025-01-14 12:35:38,ICFL06,13,23.76,2.357,14,1,2025,700,2025-01-14,14-Ter
2025-01-14 13:14:27,ICFL08,5,7.87,0.7808,14,1,2025,700,2025-01-14,14-Ter
2025-01-14 13:21:15,VDFL08,1,1.02,0.1012,14,1,2025,700,2025-01-14,14-Ter
2025-01-14 13:21:15,CZFL08,1,1.86,0.1845,14,1,2025,700,2025-01-14,14-Ter
2025-01-14 13:21:15,ICFL08,15,18.15,0.6002,14,1,2025,700,2025-01-14,14-Ter
2025-01-14 13:36:00,VDFL08,2,2.29,0.2272,14,1,2025,700,2025-01-14,14-Ter
2025-01-14 13:42:49,ICFL08,5,7.01,0.6954,14,1,2025,700,2025-01-14,14-Ter
2025-01-14 13:49:56,VDFL08,2,3.13,0.3105,14,1,2025,700,2025-01-14,14-Ter
2025-01-14 13:49:56,ICFL08,7,11.25,0.558,14,1,2025,700,2025-01-14,14-Ter
2025-01-14 13:57:03,VDFL08,2,2.15,0.1066,14,1,2025,700,2025-01-14,14-Ter
2025-01-14 14:12:26,ICFL08,7,11.46,0.5682,14,1,2025,700,2025-01-14,14-Ter
2025-01-14 14:20:15,VDFL08,2,1.47,0.1458,14,1,2025,700,2025-01-14,14-Ter
2025-01-14 14:20:15,CZFL08,3,1.92,0.19,14,1,2025,700,2025-01-14,14-Ter
2025-01-14 14:31:19,ICFL08,4,6.53,0.6478,14,1,2025,700,2025-01-14,14-Ter
2025-01-14 14:31:19,CZFL08,3,3.05,0.1513,14,1,2025,700,2025-01-14,14-Ter
2025-01-14 14:33:00,VDFL08,1,1.11,0.1101,14,1,2025,700,2025-01-14,14-Ter
2025-01-14 14:33:00,ICFL08,2,5.04,0.5,14,1,2025,700,2025-01-14,14-Ter
2025-01-14 14:42:01,CZFL08,2,2.11,0.2093,14,1,2025,700,2025-01-14,14-Ter
2025-01-14 14:42:01,ICFL08,8,14.76,0.7319,14,1,2025,700,2025-01-14,14-Ter
2025-01-14 15:03:40,VDFL08,1,0.27,0.0263,14,1,2025,700,2025-01-14,14-Ter
2025-01-14 15:03:40,CZFL08,3,0.35,0.0352,14,1,2025,700,2025-01-14,14-Ter
2025-01-14 15:03:40,ICFL08,13,11.34,0.5627,14,1,2025,700,2025-01-14,14-Ter
2025-01-14 15:12:06,CZFL08,5,3.58,0.3557,14,1,2025,700,2025-01-14,14-Ter
2025-01-14 15:18:04,INFL08,2,2.64,0.2619,14,1,2025,700,2025-01-14,14-Ter
2025-01-14 15:18:04,ICFL08,4,4.75,0.4717,14,1,2025,700,2025-01-14,14-Ter
2025-01-14 15:18:04,CZFL08,1,0.15,0.0154,14,1,2025,700,2025-01-14,14-Ter
2025-01-14 15:26:41,ICFL08,3,4.26,0.4226,14,1,2025,700,2025-01-14,14-Ter
2025-01-14 15:26:41,VDFL08,2,2.08,0.2059,14,1,2025,700,2025-01-14,14-Ter
2025-01-14 15:26:41,CZFL08,2,1.61,0.1602,14,1,2025,700,2025-01-14,14-Ter
2025-01-14 15:31:45,VDFL08,2,2.26,0.2242,14,1,2025,700,2025-01-14,14-Ter
2025-01-14 15:31:45,CZFL08,1,1.29,0.128,14,1,2025,700,2025-01-14,14-Ter
2025-01-14 15:31:45,ICFL08,9,11.41,0.5661,14,1,2025,700,2025-01-14,14-Ter
2025-01-14 15:38:28,VDFL08,1,0.35,0.0352,14,1,2025,700,2025-01-14,14-Ter
2025-01-14 15:38:28,CZFL08,2,1.91,0.0949,14,1,2025,700,2025-01-14,14-Ter
2025-01-14 15:46:12,VDFL08,1,2.13,0.2113,14,1,2025,700,2025-01-14,14-Ter
2025-01-14 15:46:12,ICFL08,6,5.57,0.5527,14,1,2025,700,2025-01-14,14-Ter
2025-01-14 15:54:21,CZFL08,4,2.88,0.2852,14,1,2025,700,2025-01-14,14-Ter
2025-01-14 15:54:21,ICFL08,2,4.14,0.4112,14,1,2025,700,2025-01-14,14-Ter
2025-01-14 15:54:21,VDFL08,1,0.72,0.0719,14,1,2025,700,2025-01-14,14-Ter
2025-01-14 16:00:40,ICFL06,9,7.99,0.7929,14,1,2025,700,2025-01-14,14-Ter
2025-01-14 16:08:37,CZFL06,2,0.94,0.0933,14,1,2025,700,2025-01-14,14-Ter
2025-01-14 16:08:37,ICFL06,8,5.63,0.5582,14,1,2025,700,2025-01-14,14-Ter
2025-01-14 16:12:41,CZFL06,4,1.44,0.1429,14,1,2025,700,2025-01-14,14-Ter
2025-01-14 16:12:41,ICFL06,16,6.96,0.345,14,1,2025,700,2025-01-14,14-Ter
2025-01-14 16:24:28,VDFL08,4,1.62,0.1608,14,1,2025,700,2025-01-14,14-Ter
2025-01-14 16:24:28,ICFL08,17,21.55,0.7128,14,1,2025,700,2025-01-14,14-Ter
2025-01-14 16:52:21,ICFL10,10,27.09,0.6718,14,1,2025,700,2025-01-14,14-Ter
2025-01-14 17:42:01,VDFL08,3,2.79,0.2763,14,1,2025,700,2025-01-14,14-Ter
2025-01-14 17:42:01,ICFL08,4,4.34,0.4306,14,1,2025,700,2025-01-14,14-Ter
2025-01-14 17:42:01,INFL08,1,0.62,0.0615,14,1,2025,700,2025-01-14,14-Ter
2025-01-14 17:50:48,VDFL08,1,0.49,0.0486,14,1,2025,700,2025-01-14,14-Ter
2025-01-15 06:10:22,ICFL08,25,27.53,0.6827,15,1,2025,700,2025-01-15,15-Qua
2025-01-15 06:35:33,VDFL08,1,1.14,0.1131,15,1,2025,700,2025-01-15,15-Qua
2025-01-15 06:36:19,ICFL08,146,135.01,0.7879,15,1,2025,700,2025-01-15,15-Qua
2025-01-15 08:46:56,VDFL08,1,1.29,0.128,15,1,2025,700,2025-01-15,15-Qua
2025-01-15 08:46:56,ICFL08,41,46.79,0.7737,15,1,2025,700,2025-01-15,15-Qua
2025-01-15 09:23:57,VDFL08,1,1.24,0.123,15,1,2025,700,2025-01-15,15-Qua
2025-01-15 09:27:38,ICFL08,56,59.36,0.7361,15,1,2025,700,2025-01-15,15-Qua
2025-01-15 10:19:40,VDFL08,2,0.74,0.073,15,1,2025,700,2025-01-15,15-Qua
2025-01-15 10:27:32,ICFL08,33,31.71,0.7864,15,1,2025,700,2025-01-15,15-Qua
2025-01-15 10:55:49,VDFL08,1,1.35,0.1339,15,1,2025,700,2025-01-15,15-Qua
2025-01-15 10:55:49,ICFL08,25,27.47,0.6812,15,1,2025,700,2025-01-15,15-Qua
2025-01-15 11:19:06,CZFL08,1,0.9,0.0893,15,1,2025,700,2025-01-15,15-Qua
2025-01-15 11:22:25,ICFL08,14,19.48,0.6441,15,1,2025,700,2025-01-15,15-Qua
2025-01-15 11:39:18,VDFL08,5,2.31,0.2292,15,1,2025,700,2025-01-15,15-Qua
2025-01-15 11:47:02,ICFL08,7,8.04,0.7976,15,1,2025,700,2025-01-15,15-Qua
2025-01-15 11:52:42,CZFL08,2,2.22,0.2202,15,1,2025,700,2025-01-15,15-Qua
2025-01-15 11:52:42,ICFL08,35,33.71,1.6721,15,1,2025,700,2025-01-15,15-Qua
2025-01-15 11:56:07,CZFL08,2,2.61,0.2589,15,1,2025,700,2025-01-15,15-Qua
2025-01-15 12:34:08,ICFL08,6,4.43,0.44,15,1,2025,700,2025-01-15,15-Qua
2025-01-15 12:34:08,VDFL08,2,2.28,0.1131,15,1,2025,700,2025-01-15,15-Qua
2025-01-15 12:35:45,ICFL08,17,18.56,0.9208,15,1,2025,700,2025-01-15,15-Qua
2025-01-15 12:58:39,VDFL08,1,0.29,0.0293,15,1,2025,700,2025-01-15,15-Qua
2025-01-15 12:58:39,ICFL08,26,19.19,0.9521,15,1,2025,700,2025-01-15,15-Qua
2025-01-15 13:14:09,CZFL08,3,0.84,0.0833,15,1,2025,700,2025-01-15,15-Qua
2025-01-15 13:18:49,ICFL08,16,13.74,0.6815,15,1,2025,700,2025-01-15,15-Qua
2025-01-15 13:33:42,VDFL08,1,0.99,0.0982,15,1,2025,700,2025-01-15,15-Qua
2025-01-15 13:33:42,ICFL08,22,9.56,0.4741,15,1,2025,700,2025-01-15,15-Qua
2025-01-15 13:42:46,VDFL08,3,3.21,0.3187,15,1,2025,700,2025-01-15,15-Qua
2025-01-15 13:56:18,ICFL08,10,2.66,0.264,15,1,2025,700,2025-01-15,15-Qua
2025-01-15 13:56:18,VDFL08,4,3.96,0.3929,15,1,2025,700,2025-01-15,15-Qua
2025-01-15 14:03:42,CZFL08,3,3.85,0.3814,15,1,2025,700,2025-01-15,15-Qua
2025-01-15 14:03:42,ICFL08,9,3.32,0.3297,15,1,2025,700,2025-01-15,15-Qua
2025-01-15 14:09:49,CZFL08,3,3.56,0.3527,15,1,2025,700,2025-01-15,15-Qua
2025-01-15 14:09:49,ICFL08,44,40.29,0.6662,15,1,2025,700,2025-01-15,15-Qua
2025-01-15 14:47:18,VDFL08,1,0.46,0.0456,15,1,2025,700,2025-01-15,15-Qua
2025-01-15 14:47:18,CZFL08,1,0.8,0.0789,15,1,2025,700,2025-01-15,15-Qua
2025-01-15 14:52:38,ICFL08,5,5.57,0.5521,15,1,2025,700,2025-01-15,15-Qua
2025-01-15 14:52:38,CZFL08,1,0.9,0.0893,15,1,2025,700,2025-01-15,15-Qua
2025-01-15 14:52:38,VDFL08,2,0.99,0.0982,15,1,2025,700,2025-01-15,15-Qua
2025-01-15 14:58:58,ICFL08,3,4.76,0.4722,15,1,2025,700,2025-01-15,15-Qua
2025-01-15 14:58:58,CZFL08,8,6.59,0.3271,15,1,2025,700,2025-01-15,15-Qua
2025-01-15 15:08:00,ICFL08,42,25.96,0.6438,15,1,2025,700,2025-01-15,15-Qua
2025-01-15 15:36:43,VDFL08,3,3.18,0.3156,15,1,2025,700,2025-01-15,15-Qua
2025-01-15 15:36:43,CZFL08,1,0.9,0.0893,15,1,2025,700,2025-01-15,15-Qua
2025-01-15 15:36:43,ICFL08,4,4.67,0.4633,15,1,2025,700,2025-01-15,15-Qua
2025-01-15 15:42:09,VDFL08,6,6.09,0.6042,15,1,2025,700,2025-01-15,15-Qua
2025-01-15 15:42:09,CZFL08,3,2.1,0.1039,15,1,2025,700,2025-01-15,15-Qua
2025-01-15 15:50:58,ICFL08,8,6.66,0.6605,15,1,2025,700,2025-01-15,15-Qua
2025-01-15 15:58:31,CZFL08,4,1.59,0.1577,15,1,2025,700,2025-01-15,15-Qua
2025-01-15 15:58:31,VDFL08,9,9.34,0.4634,15,1,2025,700,2025-01-15,15-Qua
2025-01-15 16:04:28,CZFL08,3,3.89,0.3859,15,1,2025,700,2025-01-15,15-Qua
2025-01-15 16:12:09,VDFL08,5,5.96,0.5913,15,1,2025,700,2025-01-15,15-Qua
2025-01-15 16:12:09,ICFL08,6,3.04,0.1505,15,1,2025,700,2025-01-15,15-Qua
2025-01-15 16:20:07,VDFL08,9,10.54,0.5227,15,1,2025,700,2025-01-15,15-Qua
2025-01-15 16:26:27,CZFL08,1,1.02,0.1012,15,1,2025,700,2025-01-15,15-Qua
2025-01-15 16:26:27,ICFL08,3,2.23,0.2207,15,1,2025,700,2025-01-15,15-Qua
2025-01-15 16:33:39,CZFL08,3,2.63,0.2604,15,1,2025,700,2025-01-15,15-Qua
2025-01-15 16:33:39,ICFL08,1,0.73,0.0724,15,1,2025,700,2025-01-15,15-Qua
2025-01-15 16:33:39,VDFL08,4,2.96,0.2932,15,1,2025,700,2025-01-15,15-Qua
2025-01-15 16:40:49,CZFL08,1,0.89,0.0878,15,1,2025,700,2025-01-15,15-Qua
2025-01-15 16:40:49,ICFL08,3,1.84,0.1825,15,1,2025,700,2025-01-15,15-Qua
2025-01-15 16:40:49,VDFL08,14,10.19,0.5054,15,1,2025,700,2025-01-15,15-Qua
2025-01-15 16:47:32,CZFL08,1,0.8,0.0789,15,1,2025,700,2025-01-15,15-Qua
2025-01-15 16:47:32,ICFL08,2,1.63,0.1612,15,1,2025,700,2025-01-15,15-Qua
2025-01-15 16:56:29,CZFL08,2,0.39,0.0387,15,1,2025,700,2025-01-15,15-Qua
2025-01-15 16:56:29,VDFL08,3,2.81,0.2789,15,1,2025,700,2025-01-15,15-Qua
2025-01-15 16:56:29,ICFL08,18,19.71,1.9559,15,1,2025,700,2025-01-15,15-Qua
2025-01-15 17:19:23,CZFL08,1,1.43,0.1419,15,1,2025,700,2025-01-15,15-Qua
2025-01-15 17:19:23,ICFL08,4,2.9,0.2877,15,1,2025,700,2025-01-15,15-Qua
2025-01-15 17:19:23,VDFL08,4,2.91,0.2888,15,1,2025,700,2025-01-15,15-Qua
2025-01-15 17:19:44,ICFL08,5,3.89,0.3861,15,1,2025,700,2025-01-15,15-Qua
2025-01-15 17:19:44,CZFL08,3,1.6,0.1587,15,1,2025,700,2025-01-15,15-Qua
2025-01-15 17:19:44,VDFL08,5,2.5,0.248,15,1,2025,700,2025-01-15,15-Qua
2025-01-15 17:32:45,CZFL08,7,2.84,0.2817,15,1,2025,700,2025-01-15,15-Qua
2025-01-15 17:32:45,VDFL08,6,3.13,0.3106,15,1,2025,700,2025-01-15,15-Qua
2025-01-15 17:32:45,ICFL08,30,15.94,1.5817,15,1,2025,700,2025-01-15,15-Qua
2025-01-15 17:52:51,CZFL08,3,1.31,0.13,15,1,2025,700,2025-01-15,15-Qua
2025-01-15 17:52:51,ICFL08,9,4.51,0.4476,15,1,2025,700,2025-01-15,15-Qua
2025-01-15 21:19:23,ICFL06,5,1.75,0.1741,15,1,2025,700,2025-01-15,15-Qua
2025-01-15 21:24:59,CZFL08,2,3.83,0.38,15,1,2025,700,2025-01-15,15-Qua
2025-01-15 21:24:59,ICFL08,9,7.55,0.3744,15,1,2025,700,2025-01-15,15-Qua
2025-01-16 06:34:42,ICFL06,33,14.56,0.7221,16,1,2025,700,2025-01-16,16-Qui
2025-01-16 06:46:12,CZFL06,2,1.53,0.1522,16,1,2025,700,2025-01-16,16-Qui
2025-01-16 06:46:12,ICFL06,13,2.47,0.2449,16,1,2025,700,2025-01-16,16-Qui
2025-01-16 06:52:56,ICFL08,1,0.74,0.0734,16,1,2025,700,2025-01-16,16-Qui
2025-01-16 06:52:56,ICFL06,15,14.17,0.4684,16,1,2025,700,2025-01-16,16-Qui
2025-01-16 07:05:34,CZFL06,3,2.3,0.2283,16,1,2025,700,2025-01-16,16-Qui
2025-01-16 07:08:34,ICFL06,2,4.23,0.4196,16,1,2025,700,2025-01-16,16-Qui
2025-01-16 07:17:19,VDFL08,5,5.62,0.557,16,1,2025,700,2025-01-16,16-Qui
2025-01-16 07:17:19,ICFL08,1,1.35,0.1339,16,1,2025,700,2025-01-16,16-Qui
2025-01-16 07:21:20,VDFL08,3,4.21,0.4177,16,1,2025,700,2025-01-16,16-Qui
2025-01-16 07:21:20,ICFL08,15,5.6,0.2778,16,1,2025,700,2025-01-16,16-Qui
2025-01-16 07:30:46,CZFL08,4,1.26,0.125,16,1,2025,700,2025-01-16,16-Qui
2025-01-16 07:30:46,VDFL08,5,7.38,0.3661,16,1,2025,700,2025-01-16,16-Qui
2025-01-16 07:34:39,CZFL08,2,0.7,0.0694,16,1,2025,700,2025-01-16,16-Qui
2025-01-16 07:34:39,ICFL08,3,0.68,0.0675,16,1,2025,700,2025-01-16,16-Qui
2025-01-16 07:44:07,CZFL08,2,0.56,0.0556,16,1,2025,700,2025-01-16,16-Qui
2025-01-16 07:44:07,ICFL08,4,1.76,0.1746,16,1,2025,700,2025-01-16,16-Qui
2025-01-16 07:44:07,VDFL08,8,9.14,0.4534,16,1,2025,700,2025-01-16,16-Qui
